study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB12357	SAMEA3882517	ERX1368984	ERR1297652	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297652/ERR1297652_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297652/ERR1297652_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297652/FAT_010-22-84-0_13s000053-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297652/FAT_010-22-84-0_13s000053-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882512	ERX1368985	ERR1297653	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297653/ERR1297653_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297653/ERR1297653_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297653/FAT_008-22-84-0_13s000075-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297653/FAT_008-22-84-0_13s000075-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882544	ERX1368986	ERR1297654	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297654/ERR1297654_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297654/ERR1297654_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297654/FAT_023-22-14-0_13s000129-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297654/FAT_023-22-14-0_13s000129-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882540	ERX1368987	ERR1297655	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297655/ERR1297655_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297655/ERR1297655_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297655/FAT_020-22-2-0_13s000118-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297655/FAT_020-22-2-0_13s000118-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882523	ERX1368988	ERR1297656	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297656/ERR1297656_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297656/ERR1297656_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297656/FAT_014-22-0-0_13s000101-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297656/FAT_014-22-0-0_13s000101-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882542	ERX1368989	ERR1297657	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297657/ERR1297657_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297657/ERR1297657_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297657/FAT_020-22-84-0_13s000045-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297657/FAT_020-22-84-0_13s000045-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882530	ERX1368990	ERR1297658	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297658/ERR1297658_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297658/ERR1297658_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297658/FAT_015-22-2-0_13s000124-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297658/FAT_015-22-2-0_13s000124-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882553	ERX1368991	ERR1297659	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297659/ERR1297659_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297659/ERR1297659_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297659/FAT_DON_11-22-0-4_13s000051-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297659/FAT_DON_11-22-0-4_13s000051-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882536	ERX1368992	ERR1297660	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297660/ERR1297660_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297660/ERR1297660_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297660/FAT_017-22-42-0_13s000068-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297660/FAT_017-22-42-0_13s000068-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882539	ERX1368993	ERR1297661	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297661/ERR1297661_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297661/ERR1297661_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297661/FAT_020-22-14-0_13s000030-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297661/FAT_020-22-14-0_13s000030-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882508	ERX1368994	ERR1297662	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297662/ERR1297662_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297662/ERR1297662_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297662/FAT_008-22-0-0_13s000074-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297662/FAT_008-22-0-0_13s000074-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882516	ERX1368995	ERR1297663	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297663/ERR1297663_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297663/ERR1297663_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297663/FAT_010-22-42-0_13s000037-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297663/FAT_010-22-42-0_13s000037-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882543	ERX1368996	ERR1297664	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297664/ERR1297664_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297664/ERR1297664_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297664/FAT_023-22-0-0_13s000047-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297664/FAT_023-22-0-0_13s000047-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882547	ERX1368997	ERR1297665	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297665/ERR1297665_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297665/ERR1297665_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297665/FAT_023-22-84-0_13s000066-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297665/FAT_023-22-84-0_13s000066-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882522	ERX1368998	ERR1297666	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297666/ERR1297666_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297666/ERR1297666_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297666/FAT_012-22-84-0_13s000108-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297666/FAT_012-22-84-0_13s000108-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882531	ERX1368999	ERR1297667	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297667/ERR1297667_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297667/ERR1297667_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297667/FAT_015-22-42-0_13s000035-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297667/FAT_015-22-42-0_13s000035-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882534	ERX1369000	ERR1297668	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297668/ERR1297668_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297668/ERR1297668_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297668/FAT_017-22-14-0_13s000069-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297668/FAT_017-22-14-0_13s000069-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882511	ERX1369001	ERR1297669	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297669/ERR1297669_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297669/ERR1297669_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297669/FAT_008-22-42-0_13s000031-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297669/FAT_008-22-42-0_13s000031-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882519	ERX1369002	ERR1297670	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297670/ERR1297670_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297670/ERR1297670_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297670/FAT_012-22-14-0_13s000063-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297670/FAT_012-22-14-0_13s000063-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882539	ERX1369003	ERR1297671	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297671/ERR1297671_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297671/ERR1297671_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297671/FAT_020-22-14-0_13s000030-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297671/FAT_020-22-14-0_13s000030-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882518	ERX1369004	ERR1297672	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297672/ERR1297672_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297672/ERR1297672_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297672/FAT_012-22-0-0_13s000095-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297672/FAT_012-22-0-0_13s000095-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882512	ERX1369005	ERR1297673	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297673/ERR1297673_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297673/ERR1297673_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297673/FAT_008-22-84-0_13s000075-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297673/FAT_008-22-84-0_13s000075-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882554	ERX1369006	ERR1297674	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297674/ERR1297674_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297674/ERR1297674_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297674/FAT_DON_11-22-0-5_13s000052-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297674/FAT_DON_11-22-0-5_13s000052-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882523	ERX1369007	ERR1297675	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297675/ERR1297675_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297675/ERR1297675_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297675/FAT_014-22-0-0_13s000101-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297675/FAT_014-22-0-0_13s000101-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882555	ERX1369008	ERR1297676	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297676/ERR1297676_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297676/ERR1297676_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297676/FAT_DON_11-22-0-6_13s000061-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297676/FAT_DON_11-22-0-6_13s000061-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882532	ERX1369009	ERR1297677	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297677/ERR1297677_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297677/ERR1297677_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297677/FAT_015-22-84-0_13s000055-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297677/FAT_015-22-84-0_13s000055-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882557	ERX1369010	ERR1297678	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297678/ERR1297678_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297678/ERR1297678_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297678/FAT_DON_8-22-0-0_13s000039-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297678/FAT_DON_8-22-0-0_13s000039-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882537	ERX1369011	ERR1297679	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297679/ERR1297679_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297679/ERR1297679_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297679/FAT_017-22-84-0_13s000114-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297679/FAT_017-22-84-0_13s000114-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882506	ERX1369012	ERR1297680	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297680/ERR1297680_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297680/ERR1297680_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297680/FAT_006-22-42-0_13s000077-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297680/FAT_006-22-42-0_13s000077-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882508	ERX1369013	ERR1297681	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297681/ERR1297681_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297681/ERR1297681_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297681/FAT_008-22-0-0_13s000074-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297681/FAT_008-22-0-0_13s000074-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882508	ERX1369014	ERR1297682	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297682/ERR1297682_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297682/ERR1297682_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297682/FAT_008-22-0-0_13s000074-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297682/FAT_008-22-0-0_13s000074-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882529	ERX1369015	ERR1297683	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297683/ERR1297683_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297683/ERR1297683_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297683/FAT_015-22-14-0_13s000111-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297683/FAT_015-22-14-0_13s000111-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882524	ERX1369016	ERR1297684	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297684/ERR1297684_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297684/ERR1297684_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297684/FAT_014-22-14-0_13s000104-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297684/FAT_014-22-14-0_13s000104-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882557	ERX1369017	ERR1297685	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297685/ERR1297685_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297685/ERR1297685_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297685/FAT_DON_8-22-0-0_13s000039-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297685/FAT_DON_8-22-0-0_13s000039-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882554	ERX1369018	ERR1297686	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297686/ERR1297686_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297686/ERR1297686_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297686/FAT_DON_11-22-0-5_13s000052-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297686/FAT_DON_11-22-0-5_13s000052-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882546	ERX1369019	ERR1297687	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297687/ERR1297687_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297687/ERR1297687_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297687/FAT_023-22-42-0_13s000085-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297687/FAT_023-22-42-0_13s000085-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882522	ERX1369020	ERR1297688	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297688/ERR1297688_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297688/ERR1297688_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297688/FAT_012-22-84-0_13s000108-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297688/FAT_012-22-84-0_13s000108-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882521	ERX1369021	ERR1297689	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297689/ERR1297689_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297689/ERR1297689_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297689/FAT_012-22-42-0_13s000054-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297689/FAT_012-22-42-0_13s000054-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882510	ERX1369022	ERR1297690	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297690/ERR1297690_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297690/ERR1297690_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297690/FAT_008-22-2-0_13s000123-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297690/FAT_008-22-2-0_13s000123-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882528	ERX1369023	ERR1297691	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297691/ERR1297691_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297691/ERR1297691_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297691/FAT_015-22-0-0_13s000057-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297691/FAT_015-22-0-0_13s000057-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882541	ERX1369024	ERR1297692	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297692/ERR1297692_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297692/ERR1297692_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297692/FAT_020-22-42-0_13s000076-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297692/FAT_020-22-42-0_13s000076-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882538	ERX1369025	ERR1297693	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297693/ERR1297693_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297693/ERR1297693_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297693/FAT_020-22-0-0_13s000115-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297693/FAT_020-22-0-0_13s000115-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882538	ERX1369026	ERR1297694	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297694/ERR1297694_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297694/ERR1297694_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297694/FAT_020-22-0-0_13s000115-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297694/FAT_020-22-0-0_13s000115-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882533	ERX1369027	ERR1297695	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297695/ERR1297695_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297695/ERR1297695_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297695/FAT_017-22-0-0_13s000127-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297695/FAT_017-22-0-0_13s000127-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
